Difficulty,Title,Frequency,Acceptance Rate,Link,Topics
MEDIUM,Battleships in a Board,8.4,0.007758905199335637,https://leetcode.com/problems/battleships-in-a-board,"Array, Depth-First Search, Matrix"
HARD,Number of Ways to Divide a Long Corridor,8.4,0.005461050839267841,https://leetcode.com/problems/number-of-ways-to-divide-a-long-corridor,"Math, String, Dynamic Programming"
MEDIUM,Design Spreadsheet,8.4,0.0074014793258154465,https://leetcode.com/problems/design-spreadsheet,"Array, Hash Table, String, Design, Matrix"
HARD,Maximum Frequency of an Element After Performing Operations II,8.4,0.005384810226778011,https://leetcode.com/problems/maximum-frequency-of-an-element-after-performing-operations-ii,"Array, Binary Search, Sliding Window, Sorting, Prefix Sum"
EASY,Count Square Sum Triples,8.4,0.007717163937084482,https://leetcode.com/problems/count-square-sum-triples,"Math, Enumeration"
MEDIUM,Minimum Moves to Balance Circular Array,8.4,0.004045832943597418,https://leetcode.com/problems/minimum-moves-to-balance-circular-array,"Array, Greedy, Sorting"
MEDIUM,Delete Columns to Make Sorted II,8.4,0.0049719064276344555,https://leetcode.com/problems/delete-columns-to-make-sorted-ii,"Array, String, Greedy"
EASY,Check if All A's Appears Before All B's,8.4,0.0073330818134210276,https://leetcode.com/problems/check-if-all-as-appears-before-all-bs,String
MEDIUM,Circular Array Loop,8.4,0.0037680492067760146,https://leetcode.com/problems/circular-array-loop,"Array, Hash Table, Two Pointers"
HARD,Number of Good Paths,8.4,0.005640960141688167,https://leetcode.com/problems/number-of-good-paths,"Array, Hash Table, Tree, Union-Find, Graph Theory, Sorting"
EASY,Apple Redistribution into Boxes,8.4,0.007858605290278254,https://leetcode.com/problems/apple-redistribution-into-boxes,"Array, Greedy, Sorting"
MEDIUM,Analyze Subscription Conversion ,8.4,0.007444303359113471,https://leetcode.com/problems/analyze-subscription-conversion,Database
HARD,Meeting Rooms III,8.4,0.005145217604778985,https://leetcode.com/problems/meeting-rooms-iii,"Array, Hash Table, Sorting, Heap (Priority Queue), Simulation"
MEDIUM,Find Minimum Cost to Remove Array Elements,8.4,0.002188533627342889,https://leetcode.com/problems/find-minimum-cost-to-remove-array-elements,"Array, Dynamic Programming"
EASY,Minimum Moves to Convert String,8.4,0.005807658243352743,https://leetcode.com/problems/minimum-moves-to-convert-string,"String, Greedy"
MEDIUM,Mini Parser,8.4,0.0042830012172580135,https://leetcode.com/problems/mini-parser,"String, Stack, Depth-First Search"
MEDIUM,Soup Servings,8.4,0.005957362578783983,https://leetcode.com/problems/soup-servings,"Math, Dynamic Programming, Probability and Statistics"
MEDIUM,Numbers With Same Consecutive Differences,8.4,0.005925659472422062,https://leetcode.com/problems/numbers-with-same-consecutive-differences,"Backtracking, Breadth-First Search"
HARD,Max Dot Product of Two Subsequences,8.4,0.00693798649985968,https://leetcode.com/problems/max-dot-product-of-two-subsequences,"Array, Dynamic Programming"
EASY,Long Pressed Name,8.4,0.003296898490261534,https://leetcode.com/problems/long-pressed-name,"Two Pointers, String"
HARD,Arithmetic Slices II - Subsequence,8.4,0.005511329928551162,https://leetcode.com/problems/arithmetic-slices-ii-subsequence,"Array, Dynamic Programming"
EASY,Find Missing Elements,8.4,0.008328240679235257,https://leetcode.com/problems/find-missing-elements,"Array, Hash Table, Sorting"
MEDIUM,Total Hamming Distance,8.4,0.005499211071234107,https://leetcode.com/problems/total-hamming-distance,"Array, Math, Bit Manipulation"
MEDIUM,Number of Perfect Pairs,8.4,0.003430461395710801,https://leetcode.com/problems/number-of-perfect-pairs,"Array, Math, Two Pointers, Sorting"
EASY,Construct the Minimum Bitwise Array I,8.4,0.00852489544219556,https://leetcode.com/problems/construct-the-minimum-bitwise-array-i,"Array, Bit Manipulation"
EASY,Root Equals Sum of Children,8.4,0.008504623582637667,https://leetcode.com/problems/root-equals-sum-of-children,"Tree, Binary Tree"
MEDIUM,Minimum Cost Path with Edge Reversals,8.4,0.006178236638373286,https://leetcode.com/problems/minimum-cost-path-with-edge-reversals,"Graph Theory, Heap (Priority Queue), Shortest Path"
EASY,Minimize String Length,8.4,0.007938665945695417,https://leetcode.com/problems/minimize-string-length,"Hash Table, String"
MEDIUM,Rectangle Area,8.4,0.004980980963959904,https://leetcode.com/problems/rectangle-area,"Math, Geometry"
MEDIUM,Maximum Difference Between Node and Ancestor,8.4,0.007817818120286212,https://leetcode.com/problems/maximum-difference-between-node-and-ancestor,"Tree, Depth-First Search, Binary Tree"
EASY,Find Words That Can Be Formed by Characters,8.4,0.00716407954470619,https://leetcode.com/problems/find-words-that-can-be-formed-by-characters,"Array, Hash Table, String, Counting"
MEDIUM,Find And Replace in String,8.4,0.005077027075105846,https://leetcode.com/problems/find-and-replace-in-string,"Array, Hash Table, String, Sorting"
EASY,Binary Gap,8.4,0.007431317321315785,https://leetcode.com/problems/binary-gap,Bit Manipulation
HARD,Trionic Array II,8.4,0.004733336283969196,https://leetcode.com/problems/trionic-array-ii,"Array, Dynamic Programming"
EASY,Convert 1D Array Into 2D Array,8.4,0.0072304870692171475,https://leetcode.com/problems/convert-1d-array-into-2d-array,"Array, Matrix, Simulation"
EASY,GCD of Odd and Even Sums,8.4,0.00850679237197343,https://leetcode.com/problems/gcd-of-odd-and-even-sums,"Math, Number Theory"
HARD,Self Crossing,8.4,0.0035197169361326462,https://leetcode.com/problems/self-crossing,"Array, Math, Geometry"
HARD,Replace Non-Coprime Numbers in Array,8.4,0.005765340761596677,https://leetcode.com/problems/replace-non-coprime-numbers-in-array,"Array, Math, Stack, Number Theory"
MEDIUM,Linked List Components,8.4,0.005801061850524119,https://leetcode.com/problems/linked-list-components,"Array, Hash Table, Linked List"
MEDIUM,The Dining Philosophers,8.4,0.005365723976715405,https://leetcode.com/problems/the-dining-philosophers,Concurrency
EASY,Sort Array By Parity II,8.4,0.007131692035985207,https://leetcode.com/problems/sort-array-by-parity-ii,"Array, Two Pointers, Sorting"
MEDIUM,Max Consecutive Ones II,8.4,0.0052057231006122666,https://leetcode.com/problems/max-consecutive-ones-ii,"Array, Dynamic Programming, Sliding Window"
MEDIUM,Partition to K Equal Sum Subsets,8.4,0.003872208941109928,https://leetcode.com/problems/partition-to-k-equal-sum-subsets,"Array, Dynamic Programming, Backtracking, Bit Manipulation, Memoization, Bitmask"
MEDIUM,Construct the Lexicographically Largest Valid Sequence,8.4,0.007264970395263241,https://leetcode.com/problems/construct-the-lexicographically-largest-valid-sequence,"Array, Backtracking"
MEDIUM,Minimum Knight Moves,8.4,0.004199306317435362,https://leetcode.com/problems/minimum-knight-moves,Breadth-First Search
EASY,Tenth Line,8.4,0.0036994880406200224,https://leetcode.com/problems/tenth-line,Shell
HARD,Remove Invalid Parentheses,8.4,0.004999955897529379,https://leetcode.com/problems/remove-invalid-parentheses,"String, Backtracking, Breadth-First Search"
EASY,Select Data,8.4,0.007840783532717674,https://leetcode.com/problems/select-data,
MEDIUM,Check Digitorial Permutation,8.4,0.004683804347826087,https://leetcode.com/problems/check-digitorial-permutation,"Math, Counting"
EASY,Minimum Changes To Make Alternating Binary String,8.4,0.00678387394228683,https://leetcode.com/problems/minimum-changes-to-make-alternating-binary-string,String
MEDIUM,Swap Adjacent in LR String,8.4,0.003819973573683349,https://leetcode.com/problems/swap-adjacent-in-lr-string,"Two Pointers, String"
MEDIUM,Find the Number of Ways to Place People I,8.4,0.006401014668578361,https://leetcode.com/problems/find-the-number-of-ways-to-place-people-i,"Array, Math, Geometry, Sorting, Enumeration"
MEDIUM,Binary Tree Level Order Traversal II,8.4,0.006843205625442106,https://leetcode.com/problems/binary-tree-level-order-traversal-ii,"Tree, Breadth-First Search, Binary Tree"
EASY,The K Weakest Rows in a Matrix,8.4,0.007439919695762456,https://leetcode.com/problems/the-k-weakest-rows-in-a-matrix,"Array, Binary Search, Sorting, Heap (Priority Queue), Matrix"
HARD,Fancy Sequence,8.4,0.004148043647867305,https://leetcode.com/problems/fancy-sequence,"Math, Design, Segment Tree, Number Theory"
MEDIUM,Maximum Frequency of an Element After Performing Operations I,8.4,0.004020620833756676,https://leetcode.com/problems/maximum-frequency-of-an-element-after-performing-operations-i,"Array, Binary Search, Sliding Window, Sorting, Prefix Sum"
MEDIUM,Maximum Frequency After Subarray Operation,8.4,0.003135480148570192,https://leetcode.com/problems/maximum-frequency-after-subarray-operation,"Array, Hash Table, Dynamic Programming, Greedy, Enumeration, Prefix Sum"
EASY,Daily Leads and Partners,8.4,0.00867200381414013,https://leetcode.com/problems/daily-leads-and-partners,Database
HARD,Find the Closest Palindrome,8.4,0.003200777077584195,https://leetcode.com/problems/find-the-closest-palindrome,"Math, String"
MEDIUM,Construct Product Matrix,8.4,0.005172190307850936,https://leetcode.com/problems/construct-product-matrix,"Array, Matrix, Prefix Sum"
MEDIUM,Equal Sum Grid Partition I,8.4,0.00528836378512149,https://leetcode.com/problems/equal-sum-grid-partition-i,"Array, Matrix, Enumeration, Prefix Sum"
HARD,Alien Dictionary,8.4,0.003724813783109737,https://leetcode.com/problems/alien-dictionary,"Array, String, Depth-First Search, Breadth-First Search, Graph Theory, Topological Sort"
MEDIUM,Count Unguarded Cells in the Grid,8.4,0.006894923808857949,https://leetcode.com/problems/count-unguarded-cells-in-the-grid,"Array, Matrix, Simulation"
HARD,Human Traffic of Stadium,8.4,0.00515031555269744,https://leetcode.com/problems/human-traffic-of-stadium,Database
MEDIUM,Maximal Score After Applying K Operations,8.4,0.006411323703491657,https://leetcode.com/problems/maximal-score-after-applying-k-operations,"Array, Greedy, Heap (Priority Queue)"
EASY,Find the Largest Almost Missing Integer,8.4,0.003737547372759532,https://leetcode.com/problems/find-the-largest-almost-missing-integer,"Array, Hash Table"
EASY,Maximum Ascending Subarray Sum,8.4,0.006630804580855874,https://leetcode.com/problems/maximum-ascending-subarray-sum,Array
MEDIUM,Smallest Number in Infinite Set,8.4,0.007061563060974595,https://leetcode.com/problems/smallest-number-in-infinite-set,"Hash Table, Design, Heap (Priority Queue), Ordered Set"
MEDIUM,Merge In Between Linked Lists,8.4,0.008303333099185163,https://leetcode.com/problems/merge-in-between-linked-lists,Linked List
HARD,Shortest Common Supersequence ,8.4,0.0062053385808365225,https://leetcode.com/problems/shortest-common-supersequence,"String, Dynamic Programming"
EASY,Minimum Distance to the Target Element,8.4,0.006444870997880563,https://leetcode.com/problems/minimum-distance-to-the-target-element,Array
EASY,Classes With at Least 5 Students,8.4,0.00641052746768652,https://leetcode.com/problems/classes-with-at-least-5-students,Database
MEDIUM,Beautiful Array,8.4,0.006962735978112176,https://leetcode.com/problems/beautiful-array,"Array, Math, Divide and Conquer"
HARD,Frog Jump,8.4,0.004737686940549136,https://leetcode.com/problems/frog-jump,"Array, Dynamic Programming"
MEDIUM,Minimum Operations to Reduce an Integer to 0,8.4,0.006274063406679515,https://leetcode.com/problems/minimum-operations-to-reduce-an-integer-to-0,"Dynamic Programming, Greedy, Bit Manipulation"
HARD,Maximize the Distance Between Points on a Square,8.4,0.005112093493109424,https://leetcode.com/problems/maximize-the-distance-between-points-on-a-square,"Array, Math, Binary Search, Geometry, Sorting"
MEDIUM,Insertion Sort List,8.4,0.00594250357017884,https://leetcode.com/problems/insertion-sort-list,"Linked List, Sorting"
MEDIUM,Greatest Sum Divisible by Three,8.4,0.005701309942080649,https://leetcode.com/problems/greatest-sum-divisible-by-three,"Array, Dynamic Programming, Greedy, Sorting"
EASY,Substrings of Size Three with Distinct Characters,8.4,0.00768623291303827,https://leetcode.com/problems/substrings-of-size-three-with-distinct-characters,"Hash Table, String, Sliding Window, Counting"
MEDIUM,Jump Game IX,8.4,0.004627483037684951,https://leetcode.com/problems/jump-game-ix,"Array, Dynamic Programming"
MEDIUM,Minimize Hamming Distance After Swap Operations,8.4,0.006964609530604357,https://leetcode.com/problems/minimize-hamming-distance-after-swap-operations,"Array, Depth-First Search, Union-Find"
EASY,Binary Number with Alternating Bits,8.4,0.006991044830715978,https://leetcode.com/problems/binary-number-with-alternating-bits,Bit Manipulation
MEDIUM,Build an Array With Stack Operations,8.4,0.008082545708976626,https://leetcode.com/problems/build-an-array-with-stack-operations,"Array, Stack, Simulation"
MEDIUM,Swapping Nodes in a Linked List,8.4,0.006954409819695358,https://leetcode.com/problems/swapping-nodes-in-a-linked-list,"Linked List, Two Pointers"
MEDIUM,Design Snake Game,8.4,0.0040037226477332,https://leetcode.com/problems/design-snake-game,"Array, Hash Table, Design, Queue, Simulation"
MEDIUM,Minimum Moves to Equal Array Elements,8.4,0.005883898255860004,https://leetcode.com/problems/minimum-moves-to-equal-array-elements,"Array, Math"
MEDIUM,Design Bounded Blocking Queue,8.4,0.007381766558899113,https://leetcode.com/problems/design-bounded-blocking-queue,Concurrency
EASY,Three Divisors,8.4,0.006445555119797891,https://leetcode.com/problems/three-divisors,"Math, Enumeration, Number Theory"
MEDIUM,Number of Boomerangs,8.4,0.005770432116508575,https://leetcode.com/problems/number-of-boomerangs,"Array, Hash Table, Math"
MEDIUM,Check If Array Pairs Are Divisible by k,8.4,0.004619158037118038,https://leetcode.com/problems/check-if-array-pairs-are-divisible-by-k,"Array, Hash Table, Counting"
EASY,Number of Unique Subjects Taught by Each Teacher,8.4,0.00892444161800066,https://leetcode.com/problems/number-of-unique-subjects-taught-by-each-teacher,Database
EASY,Range Addition II,8.4,0.005884415567673487,https://leetcode.com/problems/range-addition-ii,"Array, Math"
MEDIUM,Minimum Number of Coins to be Added,8.4,0.005828699022581732,https://leetcode.com/problems/minimum-number-of-coins-to-be-added,"Array, Greedy, Sorting"
MEDIUM,Get Equal Substrings Within Budget,8.4,0.005981351655738994,https://leetcode.com/problems/get-equal-substrings-within-budget,"String, Binary Search, Sliding Window, Prefix Sum"
MEDIUM,Minimum Jumps to Reach Home,8.4,0.0030879926409290827,https://leetcode.com/problems/minimum-jumps-to-reach-home,"Array, Hash Table, Breadth-First Search"
EASY,Reverse Words in a String III,8.4,0.008403731950287308,https://leetcode.com/problems/reverse-words-in-a-string-iii,"Two Pointers, String"
EASY,Weighted Word Mapping,8.4,0.009062895829991537,https://leetcode.com/problems/weighted-word-mapping,"Array, String, Simulation"
MEDIUM,Stock Price Fluctuation ,8.4,0.004910813552048997,https://leetcode.com/problems/stock-price-fluctuation,"Hash Table, Design, Heap (Priority Queue), Data Stream, Ordered Set"
MEDIUM,Maximum Ice Cream Bars,8.4,0.007720905911198392,https://leetcode.com/problems/maximum-ice-cream-bars,"Array, Greedy, Sorting, Counting Sort"
EASY,Maximum Number of Balloons,8.4,0.006406340922675079,https://leetcode.com/problems/maximum-number-of-balloons,"Hash Table, String, Counting"
HARD,Minimum Swaps To Make Sequences Increasing,8.4,0.004170831195909384,https://leetcode.com/problems/minimum-swaps-to-make-sequences-increasing,"Array, Dynamic Programming"
HARD,Number of ZigZag Arrays I,8.4,0.005096157887468553,https://leetcode.com/problems/number-of-zigzag-arrays-i,"Dynamic Programming, Prefix Sum"
HARD,Count the Number of Inversions,8.4,0.003142222472162861,https://leetcode.com/problems/count-the-number-of-inversions,"Array, Dynamic Programming"
MEDIUM,Word Frequency,8.4,0.002933443784071219,https://leetcode.com/problems/word-frequency,Shell
MEDIUM,Employee Importance,8.4,0.0069538040453026116,https://leetcode.com/problems/employee-importance,"Array, Hash Table, Tree, Depth-First Search, Breadth-First Search"
